,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,4.684365132048454,9.348203341876891,9.348203341876891,9.348203341876891,14.207705255144255,7.0282865804145205,1.209069622221611,8.081315959109759,7.453086952365523,8.371901452011413,14.419105441677287,2.669875267005481,8.43323338907803,2.510621318825085
1,8.12490654132166,15.19373062264846,24.54193396452535,12.270966982262674,22.702058564884748,5.609198916975397,1.2526146145061399,3.4174152199769545,11.90085315253785,4.639488168895132,20.82943497586564,6.760037003893416,4.366328063421791,3.4892794143035806
2,14.559495968043752,11.016519589294205,35.558453553819554,11.852817851273185,20.528428372711314,15.305943455818113,0.4101115217521112,3.676099437132973,9.15014391151063,47.6922011412148,17.15323206542653,0.25167794655567244,0.01679859795180296,3.0134170685537756
3,18.558845071037457,17.480347810006087,53.03880136382564,13.25970034095641,34.70842830315148,13.30933474943508,2.9696142987501983,1.2680810836673457,51.64311811302695,1.0035582518639583,17.425363861476715,6.939686001462701,18.40214302265319,16.884389238025832
4,23.512385607878358,14.922034385892193,67.96083574971783,13.592167149943567,42.856536172253804,44.50288999915743,11.25341759262627,1.2981910648081767,27.902149986727146,26.719910830319236,22.315549284420904,1.0581897281579362,2.680656120686164,4.2468125105446415
5,25.634745627557646,19.244349384853443,87.20518513457128,14.534197522428547,33.394942950249316,22.19308546369253,1.5885499720471947,2.393160028182629,26.590095492537912,14.654217678421709,23.415917709388363,14.995530863030366,1.868936039785157,1.0086816950533566
6,27.990379591054033,16.4478323490657,103.65301748363697,14.807573926233854,48.829477271001274,50.325771790951066,1.5917334757383899,2.8959125709395765,25.873761865799672,52.13076768013483,42.33658091540653,3.2977570783158883,2.3742206354706745,11.88015074531296
7,35.373215400100364,15.459391857259584,119.11240934089656,14.88905116761207,41.413037563636685,26.902117473972087,10.141602307102904,0.33426972558618706,25.37406759917718,12.227262267785472,25.49501470237887,5.145800169011278,12.811770518506762,0.2919490085867996
8,43.08579289625553,18.42747403875025,137.53988337964682,15.282209264405203,42.47169583840894,27.781707787236975,0.8279764637225392,11.545351019574849,23.136378104576632,13.770635481883057,28.885716745349168,0.20211196971302844,1.1591759623486904,6.1822784338772205
9,50.34774689938278,14.574564011654553,152.11444739130138,15.211444739130139,46.40020446995867,25.753638743217042,8.835384358710039,2.412418712368806,11.422506005139166,0.10914587296919337,23.5046712022051,5.093878063842192,10.692986921757246,14.490752884476134
10,53.96512667803645,16.688898666638835,168.80334605794022,15.34575873254002,49.7824361501862,25.909285900557308,15.834026027416813,11.155003253711156,11.322039158696136,1.5687780511267222,27.609357017525458,0.9279331929491587,27.164417271267627,8.434833976878485
11,59.56192305875071,21.20964036879412,190.01298642673433,15.834415535561194,46.81680396168773,33.41905901268186,10.614869503555365,4.681726802713585,23.618974164472714,0.782211848508407,25.544067744748094,0.5138755599146211,5.852612871074002,17.383700625208217
12,66.63863892522582,16.69206523949535,206.70505166622968,15.900388589709975,42.32464305085675,19.524042688401565,17.402137444859612,3.8061648460381194,13.49689882090031,2.8203800197777196,22.53934912924373,14.35139159658895,11.519657291794967,38.52497762095719
13,72.0346572843205,17.695078113842385,224.40012978007206,16.028580698576576,48.008415949440035,33.68783071273979,3.1519841790012064,1.1579205022988344,6.659850661346667,11.350000204188168,24.892861795898035,0.7168156896421709,4.868801835507727,7.556668526654769
14,77.57619379482892,16.036991052206343,240.4371208322784,16.02914138881856,47.100385104607625,17.053864661588463,27.018383907804417,9.311407953440305,3.2227918831752698,1.0802549310491594,16.12265879883487,41.07851329466721,1.7695206611817478,17.49583715320935
15,81.48909088776287,17.403473715400057,257.84059454767845,16.115037159229903,41.30398899767001,10.884636404604572,9.554184400785363,1.0260593818710235,17.745422514833866,9.001862235038455,11.951628659875274,14.270922558069852,1.3558587193475093,7.050325966024327
16,85.96406702221873,15.596218772025622,273.4368133197041,16.084518430570828,33.851632585013284,26.1638509006221,6.406823354425153,11.951274562486573,3.7051029198280205,3.087806321912671,15.624079985976174,12.604886886303264,12.846835286313508,11.492690785274158
17,92.41170608906585,13.003941132860325,286.4407544525644,15.91337524736469,40.87832002951228,10.913701793629972,6.04290482900081,3.6208827341326035,46.06064736097635,3.000563010150636,24.05232401419521,8.554690025947377,6.0275703948356085,32.096523734143744
18,96.55504333700685,17.622466774532896,304.0632212270973,16.003327433005122,36.77301782897117,65.44571377997721,1.4227121006286285,3.682440702619449,17.792707462985433,9.789321647594816,3.8953837539475624,10.802811674972356,4.945862839304088,11.716873073396586
19,100.53560771871234,13.958186850322443,318.0214080774197,15.901070403870985,37.409578842041995,47.75787653769805,10.160848713142835,3.5185438029835767,10.50712326827914,12.012122689961569,9.025302348953845,50.23863506532858,8.114372610271195,8.45498799224423
