,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2.6968738805523866,2.6968738805523866,2.6968738805523866,1.3167983329556943,1.484193879958125,1.01695446393732,0.10268847601907297,0.5892306879895598,1.4272739678289639,6.6964164211007535,0.7128768141479743,2.8142719697302003,1.0550174857388854
1,6.3434105787289266,9.040284459281313,4.520142229640657,3.9187096410000297,3.3259176747639962,10.769970770054636,1.348917908296595,0.06258460689410801,1.1490658442137054,10.572011796063581,5.014088412948267,2.254932906667573,2.17368071531816
2,7.708909056468292,16.749193515749603,5.583064505249868,9.816431768889926,1.1333601995777434,8.040727997142707,6.162091907723651,6.749475344753388,1.4558781189429506,12.028411250229064,8.694551458257136,1.4467952138513125,1.1727231819306472
3,8.351273145342914,25.10046666109252,6.27511666527313,12.74327574116237,7.444407306422817,22.73854986360444,19.310489175048613,0.5667036432340695,1.352389348985215,9.232181904317605,20.887227697127784,8.169799084946941,7.90337614885382
4,9.404631773174165,34.505098434266685,6.901019686853337,5.409289213955731,4.412828876097414,5.54107196452491,5.923770353407233,0.9310139121236267,1.6396051393219935,8.362969387941204,21.344246291694937,1.8149773483647422,3.5756521002040325
5,6.287584914763474,40.792683349030156,6.798780558171693,6.298297368431629,6.25197734909774,7.178820041579324,9.059637064745418,0.21021557303989286,2.4678504134706496,32.02776603546708,21.568459905148593,8.266622579221025,3.0923496829637283
6,6.263152237418952,47.055835586449106,6.7222622266355865,2.826629325401658,8.438815713073206,4.089706062286796,16.38901174211646,1.2663358644068088,1.106843869605663,9.610364148612593,6.235388563111334,10.088168046987104,5.684886339254549
7,8.973671547541704,56.02950713399081,7.0036883917488515,8.554064060893952,15.951179427101403,5.2257885675263465,2.8915418550042493,3.796937960910589,1.179700321742489,9.167022045864258,4.288556168950128,4.10439450802897,0.10710182865580965
8,5.147254065881949,61.17676119987276,6.797417911096973,5.157701549731715,19.524875057095638,28.894326277651132,13.279042025454414,0.8914971671811167,0.970526742147959,10.991145301316799,2.394943648341207,11.325048888849558,5.722353410212189
9,7.682861892915019,68.85962309278777,6.885962309278777,4.469378994027441,11.658163785104378,4.13780258416909,5.947557012609678,5.936131056495093,1.2235425169259473,13.453119838943735,0.38640695765627536,6.679794127543392,0.23839560295964662
10,6.637123408214163,75.49674650100194,6.863340591000176,8.758774892919696,9.889031179620908,0.3738833813255593,4.111729702031854,0.40947781636118946,1.7177218493426822,15.203559563815858,1.2565534799017914,1.8604508289398471,3.9255125906656896
11,5.200776734327302,80.69752323532924,6.7247936029441036,6.5365007269323305,6.823439638689776,5.58859459348122,10.160742194818225,2.9869383488777035,6.782494609248487,23.184109395957037,8.364635690405715,16.691705725109202,17.104199189993427
12,7.60053784375129,88.29806107908053,6.792158544544656,6.272672438659998,5.614149201548226,3.2512143075294815,1.185284166344017,4.049726754718388,0.45660583645044656,1.1618209371443164,4.225546132468831,2.058552183789619,4.502439290269095
13,5.58251575196392,93.88057683104445,6.7057554879317465,2.393635033553463,0.09700230987118907,7.652355089683419,0.42695138745522926,5.5413072261484935,13.36953870067377,3.2301824251261837,12.56924381724879,7.277258362815128,1.4254413428480979
14,6.290996100061585,100.17157293110604,6.678104862073736,6.8146406665639745,4.498053330678572,7.078073904846078,5.3420166698858225,2.5123851777993633,3.44901847322409,10.139873019835818,9.21038765900338,4.822272139859115,3.1600732292180265
15,9.242055354358175,109.41362828546421,6.838351767841513,5.946283049987597,3.4948713472306947,12.179339410100948,7.578846100301728,22.592849150236997,0.5391494211980102,9.485011822935828,8.742841452502933,6.309113234514033,8.04199320200771
16,9.410370009188378,118.8239982946526,6.989646958508977,1.4906475175634606,24.820290302256478,8.40195458272184,0.3140761807505818,0.8309896786858375,0.14777423290998742,9.325296246796386,6.38934018438011,10.884666333399313,2.561461917216079
17,5.9495924735407115,124.77359076819332,6.931866153788517,6.1268355622723325,1.2632412452290707,4.73516822984452,8.21323803967535,0.3775963801622152,1.6450241232118306,8.895484751578593,16.039854245259605,2.691152381491102,3.2337284242359763
18,4.860210752157807,129.6338015203511,6.822831658965848,1.6272930789803466,4.4013049128107,6.046554465335341,18.0808926036654,2.4527936792432756,2.4579268599549136,16.896434564329272,0.21915308187828852,0.18439888059895468,7.228257012917744
19,4.388928497862085,134.0227300182132,6.70113650091066,7.908037108835911,14.108028226256097,14.07762069703474,1.9313629820093297,0.7988021497601795,27.601105577730657,12.934958725362739,3.4747250139691053,11.4141743086457,1.06435446319323
20,4.874842235666563,138.89757225387976,6.614170107327608,11.397819285909874,1.9871854024172266,5.571746846610558,2.769963464147256,1.6098840805583383,0.29560230351375744,11.278220861271656,29.954334089214946,3.445681881402065,2.4505179956985077
21,5.599498897632925,144.49707115151267,6.5680486887051215,9.049124910352973,4.059700774369571,13.815446568605791,3.1515379200876854,1.6801015397891454,5.446249512505662,5.161011218287827,1.754038005007715,3.70500752714167,1.460625846865781
22,7.015163495859322,151.512234647372,6.587488462929217,11.471028775645642,8.80441516292785,14.67100146145298,2.1693671712241236,3.165222384360609,0.3865159406637079,3.603476974007545,2.3325800265420793,3.0050748806165415,6.486962552840354
23,5.848700520165987,157.36093516753797,6.556705631980749,9.991928224169861,1.2247041042425855,13.52051221314925,4.223682153529043,3.662585696081067,7.47833518176039,14.448034158679516,1.251660939202424,2.0860037123569106,11.259687856253144
