,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,3.6681146889637564,11.17770112160154,11.17770112160154,11.17770112160154,11.207070757903972,6.8952376853330355,2.1519308726508477,1.2098053253346617,5.455750535878692,2.921560281432685,14.952110231118883,10.692046676420004,1.9175518202211923,21.052859525761853,6.816841318147915,6.0656024549076,1.1750645126200077,11.227866942500905,16.8709250196084,8.749131657228467,3.8455701897684427,5.269697607054294,10.268194741548973,4.187444103942276,12.143299102849369,2.2468883968693336,0.00606987656253952,2.045874285380177,3.377643894386175,1.6470915560057142,4.863891532026576,7.183827861896486,3.369873985453608,2.852361024009749
1,7.747064026113422,8.965217162980284,20.142918284581825,10.071459142290912,2.9753262341939584,20.583275977512844,2.928137392405747,4.554258434617376,8.249125339298192,7.474748634388655,14.651144264411174,3.3805406458999254,8.855204928634512,2.4338034566636706,0.35563052626555075,9.483623598296663,8.999813312895274,2.592016647537465,2.083647299927918,0.5948366087505209,13.978408559394701,4.747214647740704,25.582853636594415,18.288240048398826,4.737826005819873,4.628549812006602,0.9221732647224702,3.8786611525630104,1.1568800407124635,0.07525366225947068,12.619463099621706,19.46580966345548,7.40106933182121,1.2480556025539677
2,13.988383193039756,8.204988123731757,28.347906408313584,9.449302136104528,11.675460726870561,5.64408308499411,1.5543625898203544,2.6021903927555075,30.206657957922065,10.700306498031273,15.369857539307684,9.60875842432939,16.555603766194075,32.49519634759652,0.8987439657967503,2.474685813901404,20.023957991546943,12.394114522592865,19.94035892228069,26.329620772755508,8.494883756657172,7.981042543241532,4.753581666032516,1.3527540809529044,19.000023637468967,1.5820506045204974,1.9486572831219933,11.414276113278104,2.7694224946723063,4.4026164475103915,4.731583498338015,7.856307306296721,8.982764396969856,3.545450158912157
3,20.353208270245194,10.845424065994617,39.1933304743082,9.79833261857705,2.6639156411210174,31.559113743262813,9.235766455541924,5.906603958024287,22.268350216911827,6.341298295860944,17.706794603031398,8.07808153152452,2.3950417230144128,19.687773607112923,6.597068440168092,16.309751833411475,12.276087521394627,5.129275034864252,4.0249892235162825,5.039953719555065,1.9510802848737654,1.8509265718548984,4.429549052904067,30.824369582406085,4.232339386049949,34.554661357982084,0.9295856836125619,6.013569516935751,5.613514535264385,5.06583356264405,1.7045049963167083,12.097241592366908,3.4894648161280375,1.0345790519617384
4,25.001825888674848,9.492931355999117,48.686261830307316,9.737252366061464,0.5856643892022387,16.43374041291748,0.008754179240680858,1.4160837413111702,20.822530930991853,32.09853468922134,6.987554286958169,28.17159603839091,8.218251373176518,20.394331509793304,10.865058275221045,1.4918841180286835,13.983980813528337,9.573209898679615,2.5118980250778646,1.473442865784813,1.2646196334796367,9.009690397191065,12.643544623648166,16.926246257442237,11.321839727994728,12.149663328296281,9.749404573306448,0.3018317876988123,1.6313587024164546,0.5838000152027333,4.460464135971432,12.44558621087167,12.663323523380672,8.047948730127741
5,28.991921479698973,11.14321047403835,59.829472304345664,9.971578717390944,7.134791408938712,16.44803031186021,8.599414100356196,21.42786396050728,20.566442536778077,15.381897211105557,19.660789338242676,9.58594417257321,0.024808567666460907,21.06059277955365,9.543606627223829,3.0205279952459723,27.524009365383517,6.391704626358785,7.749839280588088,8.846139056610085,0.10517762917979097,17.75653449131497,6.1693620902824255,10.431008203296098,4.934377695435028,31.820709350389954,18.956324684699098,5.442939606567541,2.945334814404078,10.812078400913489,2.1271646512589903,21.06582031789253,16.777169900181207,6.4208498058278085
6,33.868130010289114,10.95146582237007,70.78093812671574,10.11156258953082,7.074399843621873,8.110170348195062,13.221094281564444,14.930191687494258,17.414255316488468,23.574269108106286,20.014845659677718,11.79030336985648,7.900783172085637,29.756496571752574,1.139739482197742,13.869729482394643,20.713129751296485,2.7395260344194887,14.846879939967744,0.5493520045267501,0.0692832869305136,1.1992725549520045,20.07041123116451,20.937885245580127,13.750045819089012,21.03613759262779,5.777853209296191,2.7390635778824466,17.61167672721007,4.099605368981423,9.318104741377349,13.00399088752225,19.67469810526441,3.9995172397918606
7,37.43352680892486,14.935806983284289,85.71674511000003,10.714593138750004,6.711908905450111,0.05906205833995208,26.707304041043464,4.495280767638729,17.320542182939644,10.865539854228231,18.365145446121364,21.27209478618469,36.05584875178406,22.703700733559117,10.844954508609966,17.3921818604411,14.083742251375028,2.9460790367586585,5.532600187163194,6.24542442138975,22.149230870529447,9.355475078912043,17.72345313927215,24.643164437282827,16.206082984600187,20.972144445460916,8.011965952796922,8.818760656409196,0.9195863110234135,8.255758217956645,4.563394784947124,14.84773744706833,19.85186541166365,1.1091262493610987
8,42.053168660490805,15.962705480856354,101.67945059085639,11.297716732317376,10.96403957742691,2.126792231140414,21.491233865963657,10.352301261988385,17.860789050331086,14.59729871586468,27.99098414757202,2.9303320612407293,0.3745906907477071,18.311541679480705,1.9559262273652218,14.542307051560098,33.1104080486455,4.8823647867760345,6.091230085364353,10.45026478230049,0.4348090345964133,4.418428553278119,21.457289143020347,21.30665957276882,12.480461689044413,28.76094008264768,9.84272429618774,2.2081065921156653,5.891784834592904,4.040822033867567,12.888533966444733,9.92255700407339,37.09424266933233,6.364866744085491
9,48.920494417608374,12.121971403894928,113.80142199475132,11.380142199475133,4.785495409958763,1.054186125525051,22.50568579319302,5.474078172757233,20.322092453024016,5.525702036775384,31.700178906287327,20.48746290246347,12.212461769177178,5.633855445276415,6.917726383575089,10.91737099512872,15.799946175180406,10.604068088825024,13.8283987346414,0.5842239060842045,10.673321335090792,4.395646444986053,18.118827201704203,34.34074270356384,14.337504897817505,6.857517879573835,1.0929191789600736,16.13307844316087,3.2089528214565073,2.5963030887387424,1.3558121803103405,19.83313868610789,29.357975017921255,11.879993629709622
10,52.39061676205288,14.365285840286731,128.16670783503804,11.651518894094368,3.5867593504374042,20.953533468841535,21.256330780969144,8.918381844909455,20.578383662962224,5.000684528244388,61.613622842677074,14.354852072452656,0.4824348823328032,3.191319752373543,6.999152768327045,16.325626859355452,13.843848035077748,15.225434064864253,9.050002830660995,7.219895745769906,8.987540534934313,2.04715897219303,3.469907886009204,55.526619615744906,15.068741001531848,11.395917592950124,7.7837825936037826,7.2111429985541635,13.757192757231627,0.7416433775413123,9.912690503981295,9.138742573948436,40.903246272022585,4.117384012246768
11,56.99535362053903,12.753086091544871,140.9197939265829,11.743316160548575,11.828564018675836,23.30746626685898,25.02452473783137,9.083437401859506,22.686934511094442,0.27879562458139445,34.091086019005914,25.051129982122497,4.216872909520441,6.373145158402346,10.590572622806858,12.489505593451877,18.640501738428952,21.006025211888133,15.16296972159338,0.8535509391820028,1.5604957120001262,4.768506561392256,8.939533667668448,40.45144108804983,1.737790603499398,0.5283852039927897,13.513294715617427,24.616167022288224,3.998192183685346,20.17958023676912,13.26403846037937,7.930704074189234,37.75103044408072,5.710535949103283
12,62.258140480728954,16.403453275386234,157.32324720196914,12.101788246305318,0.27456830651913133,8.283363702218168,22.845818057654423,1.7673451803728748,26.99270219092337,28.155856905958036,28.476656472785915,0.07896281630715568,3.942029079059734,13.28843340680225,21.9043865802394,14.350680841319125,28.45732616909129,19.17136427237581,4.568849125096797,7.103054899276139,7.282675992859321,15.493274980613442,17.426793662763494,43.66264822333805,29.81034370292646,1.8910222771281602,18.280838553640812,3.0452584714208966,8.675344635243869,0.3617069875293007,14.369289138355054,9.31125643541481,55.25140338478731,15.009041726863448
13,67.75277951871212,16.898610666233967,174.2218578682031,12.444418419157364,28.52351098845602,3.69576031390722,26.8087422997305,0.4979966944158314,24.22379824916632,22.396977092786763,26.139505715011445,1.7864914067031115,12.994135788981477,11.946004098765973,10.889652192468843,15.194416358227109,34.6046939906103,12.739787138259153,3.4862632997338485,29.965256120682405,16.259506063202274,26.083826609842742,10.677839584623415,35.84614429644024,4.224389178783476,6.213743790548211,1.3406640663946703,40.65070246342462,0.7380152372391596,14.841639245377129,6.81027555143631,13.027354955277522,44.24748432811041,18.53612698184855
14,72.90477749166755,19.534460616939004,193.75631848514212,12.917087899009475,11.396052792629341,14.076139625247084,27.71821158265695,14.161158380357001,24.531755969663827,11.782649830632998,30.531075017371204,5.153943794318329,3.8330925152128468,20.86652605949378,23.20882433431243,10.061894525850462,23.955864977889064,10.080512102040727,4.3359562846172865,2.739712184791564,2.832284897150477,8.619152032831744,7.2118588973443405,42.745405656718056,9.551089810147877,13.505439474324291,7.7007680221416175,16.81875197443919,7.557085122407046,8.22749054781583,4.231629363575003,12.92470397276547,43.71226313880376,7.07098928717272
15,77.5338661595911,17.11167772875771,210.86799621389983,13.17924976336874,9.76466239893244,40.39591692656446,16.445535168295578,1.4842208989447006,22.34825596024199,71.10801348987627,21.33728682023044,0.17450512406932858,23.972588064339984,22.5841155960569,24.752033329319083,16.9432029641682,22.593597878547204,15.277686552936501,7.425210994146565,7.935823714998399,1.7261402776732815,9.966164668046668,5.264052138171565,56.817917187881946,30.65364116749645,14.558966631479663,5.690578906795515,18.813096273651098,5.475951308368837,8.35585930438239,1.5358522709721607,1.3503985553814113,45.761315800095545,4.68266903996614
