,0,1,2,3,4
0,0.0,3.0761566376480705,3.0761566376480705,3.0761566376480705,3.0761566376480705
1,0.0,1.1661273440008746,4.242283981648945,2.1211419908244724,1.1661273440008746
2,0.0,15.171083492424076,19.41336747407302,6.471122491357673,15.171083492424076
3,0.0,6.788486726878816,26.201854200951836,6.550463550237959,6.788486726878816
4,5.299520598350406,19.44544517790654,45.64729937885838,9.129459875771676,19.44544517790654
5,10.48554078824623,13.134307389595936,58.78160676845431,9.796934461409052,13.134307389595936
6,15.37989798955969,16.19013077421117,74.97173754266548,10.710248220380782,16.19013077421117
7,20.702930207715404,12.974840468494357,87.94657801115983,10.993322251394979,12.974840468494357
8,25.24010009840414,15.484448738291867,103.43102674945169,11.492336305494632,15.484448738291867
9,29.96918435017793,10.607910850222288,114.03893759967397,11.403893759967398,10.607910850222288
10,35.23235813858132,6.102983189064272,120.14192078873825,10.921992798976204,6.102983189064272
11,40.18234472037801,1.118661098174226,121.26058188691248,10.10504849057604,1.118661098174226
12,44.91644824516568,0.504784509505023,121.7653663964175,9.366566645878269,0.504784509505023
13,49.82272777710552,0.04017335665303722,121.80553975307055,8.700395696647897,0.04017335665303722
14,54.055139084185505,6.428691275112622,128.23423102818316,8.54894873521221,6.428691275112622
15,58.62240350863356,5.95313704525308,134.18736807343623,8.386710504589765,5.95313704525308
16,63.226736820631224,5.090519307423809,139.27788738086005,8.192816904756473,5.090519307423809
17,67.62031111600838,20.166943891183745,159.44483127204379,8.85804618178021,20.166943891183745
18,72.01836443557426,3.2368352209136795,162.68166649295748,8.562192973313552,3.2368352209136795
19,77.0425409816185,42.73562383487368,205.41729032783115,10.270864516391558,42.73562383487368
