,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,4.757493917654159,2.8305239121062145,2.8305239121062145,2.8305239121062145,0.9151599634773876,4.763963847397623,2.157320252921384,7.123573889449161,3.7939865439947176,1.8427265244562256,3.2989482033512467,1.6615087413235352,1.8580140182894838,0.8900371364013814
1,9.763398863079749,7.309990893234001,10.140514805340215,5.070257402670108,5.951368851803367,2.6916621396887543,3.5156101223658016,0.5984125782352027,25.59415381390183,12.985085936006403,8.672480826451773,0.24442542226001385,8.806215926788303,4.040493314838557
2,14.535650836163644,7.7005182076533405,17.841033012993556,5.947011004331185,3.6279099374871864,6.673833027756062,8.969799793650822,15.525889745632343,4.849202445388487,20.91775253675015,2.4207054163705166,4.402461000270674,3.940275892783586,5.677352280443573
3,19.230332957699794,10.638397873805236,28.47943088679879,7.119857721699698,4.256337144783063,1.1018114780260424,1.4683552597473448,4.152008757480091,49.86977287439923,8.190281120221353,12.425418421246297,13.180350658850328,9.58965267457017,2.149990348728436
4,23.900859015468406,8.451267803539452,36.93069869033825,7.38613973806765,26.553004850218233,0.9572181442995771,3.186431791437991,4.461397870812725,15.22045968988362,8.360816909410305,5.7343688561515815,3.7523803129067743,13.582973130233093,2.703626480040614
5,28.638833854681746,9.259341823595864,46.19004051393411,7.698340085655684,4.147993996485329,13.948219477015835,7.416676558156369,5.857612382194748,21.076471908245047,10.481282636113027,4.595592094755889,9.642809765349874,9.94763622275597,5.479123194886524
6,33.36264745974186,11.487365015920464,57.67740552985457,8.239629361407795,7.291265222565215,15.30694525516749,0.3106033877040043,18.231088781687536,45.00080960148928,8.459671708034916,0.5299940623106428,6.057943357484509,8.93977494332617,4.745553839434863
7,38.04793406611937,9.546501758590086,67.22390728844465,8.402988411055581,7.178281801051048,2.5648205293232373,19.18256786745648,13.096444774394675,14.871352258251692,18.363567624362627,0.3565087158006032,9.593921874661532,9.096498607197416,1.1610535334015464
8,42.899287031125844,18.244822623759127,85.46872991220377,9.496525545800418,11.5418133023249,29.8262721079875,0.393866097833291,9.822336066378023,29.41099190499055,13.966191689133053,19.224459531687415,48.28095822318395,0.5543644691299675,19.426972844942615
9,47.770771060651484,13.52806959181284,98.99679950401661,9.89967995040166,17.948453930153192,5.326883997097887,12.223260118230096,5.760067929958281,52.7004343692893,5.399553058070261,3.6517251593530773,24.226248716514377,6.554205089601575,1.4898635498603672
10,52.59843342964321,13.513862663453462,112.51066216747007,10.228242015224552,8.387153972941446,24.277716196840235,18.581784356877264,4.355526391510047,34.03326212727413,17.75555954364362,0.5324579654649074,16.659147323093666,2.421297889097054,8.134720867792293
11,57.28538139481334,12.812765569133386,125.32342773660346,10.443618978050289,9.856395532820525,11.095580242048694,7.03900024536433,4.12400825060909,34.74861002134465,1.1434113116318982,6.721949701633557,29.678850231763896,1.3344047295161163,22.385445424601127
12,62.15205330366139,12.760487796744986,138.08391553334846,10.62183965641142,7.742831697707412,3.8024508970891886,9.670624712157805,15.482673112027795,32.63399103297358,8.527339839366249,2.0908927748898924,23.85913115478931,5.823081958154264,17.971860788294354
13,66.95436170684533,15.24049659884362,153.3244121321921,10.951743723728006,1.329797063461755,8.684503527766909,8.210639959650983,13.569443212417168,28.00837922917911,3.332559613103961,6.909218934351666,35.85666905523537,19.124033103924,27.379722289345306
14,71.46278085682557,11.05317105374366,164.37758318593575,10.95850554572905,2.2344829286601926,6.578292634157784,3.846367073049212,9.471243314104067,28.622298455184172,6.381147216802547,2.9343573132832907,27.441043567438662,3.201177756044448,19.821300278712222
15,76.23480958853926,18.198012267604632,182.5755954535404,11.410974715846274,21.04670922552384,2.477435719820581,9.068476467468946,10.689120673221748,41.05894690413669,1.1653625091173376,10.064146260982426,30.046676325026606,7.771408610623109,48.59183998012503
16,80.9032310873404,15.427267202287663,198.00286265582804,11.647227215048709,9.833244976816744,7.5818159678133785,6.102224704812411,11.152374897003668,21.232385029742037,30.153198793911002,2.0037281332612484,23.28577469126164,3.6024311727864533,39.32549365546808
17,85.51839650123372,16.828610180348786,214.83147283617683,11.935081824232046,19.439015026799414,12.560965366395097,5.859614005776553,4.510068249231658,28.072281620567065,4.252381910903967,1.1517035264002506,39.56796891137495,1.8139130542612598,51.05819013177765
18,90.00217703646547,21.216676400191968,236.0481492363688,12.423586801914148,10.795903560447634,39.95288276836537,2.6571590797700306,34.16620684768384,37.273266722662655,7.161062757023551,0.20332630912410524,25.761563892288972,16.276771644843727,37.918620419709804
19,94.72022807975758,22.678185612530218,258.726334848899,12.93631674244495,13.045635810023489,13.451521785737159,0.09248557417103569,15.97679338481207,26.539057481027605,17.149639753228602,19.395865112591636,32.88520404206983,21.612398493961926,66.63325468767884
20,99.52529990448843,18.71450811173896,277.44084296063795,13.211468712411332,10.924460133090616,19.3494095575234,10.225132156055034,11.99671301227421,28.323239043293793,17.87583503737011,3.4921142852204694,28.449440514217116,8.040807889517048,48.46792948882783
